create table Rel-i-i-1000 (left INT, right INT, PRIMARY KEY (left));
insert into Rel-i-i-1000 (left,right) values (2061,1);
insert into Rel-i-i-1000 (left,right) values (2062,1);
insert into Rel-i-i-1000 (left,right) values (2063,1);
insert into Rel-i-i-1000 (left,right) values (2064,1);
insert into Rel-i-i-1000 (left,right) values (2065,1);
insert into Rel-i-i-1000 (left,right) values (2066,1);
insert into Rel-i-i-1000 (left,right) values (2067,1);
insert into Rel-i-i-1000 (left,right) values (2068,1);
insert into Rel-i-i-1000 (left,right) values (2069,1);
insert into Rel-i-i-1000 (left,right) values (2070,1);
insert into Rel-i-i-1000 (left,right) values (2071,1);
insert into Rel-i-i-1000 (left,right) values (2072,1);
insert into Rel-i-i-1000 (left,right) values (2073,1);
insert into Rel-i-i-1000 (left,right) values (2074,1);
insert into Rel-i-i-1000 (left,right) values (2075,1);
insert into Rel-i-i-1000 (left,right) values (2076,1);
insert into Rel-i-i-1000 (left,right) values (2077,1);
insert into Rel-i-i-1000 (left,right) values (2078,1);
insert into Rel-i-i-1000 (left,right) values (2079,1);
insert into Rel-i-i-1000 (left,right) values (2080,1);
insert into Rel-i-i-1000 (left,right) values (2081,1);
insert into Rel-i-i-1000 (left,right) values (2082,1);
insert into Rel-i-i-1000 (left,right) values (2083,1);
insert into Rel-i-i-1000 (left,right) values (2084,1);
insert into Rel-i-i-1000 (left,right) values (2085,1);
insert into Rel-i-i-1000 (left,right) values (2086,1);
insert into Rel-i-i-1000 (left,right) values (2087,1);
insert into Rel-i-i-1000 (left,right) values (2088,1);
insert into Rel-i-i-1000 (left,right) values (2089,1);
insert into Rel-i-i-1000 (left,right) values (2090,1);
insert into Rel-i-i-1000 (left,right) values (2091,1);
insert into Rel-i-i-1000 (left,right) values (2092,1);
insert into Rel-i-i-1000 (left,right) values (2093,1);
insert into Rel-i-i-1000 (left,right) values (2094,1);
insert into Rel-i-i-1000 (left,right) values (2095,1);
insert into Rel-i-i-1000 (left,right) values (2096,1);
insert into Rel-i-i-1000 (left,right) values (2097,1);
insert into Rel-i-i-1000 (left,right) values (2098,1);
insert into Rel-i-i-1000 (left,right) values (2099,1);
insert into Rel-i-i-1000 (left,right) values (2100,1);
insert into Rel-i-i-1000 (left,right) values (2101,1);
insert into Rel-i-i-1000 (left,right) values (2102,1);
insert into Rel-i-i-1000 (left,right) values (2103,1);
insert into Rel-i-i-1000 (left,right) values (2104,1);
insert into Rel-i-i-1000 (left,right) values (2105,1);
insert into Rel-i-i-1000 (left,right) values (2106,1);
insert into Rel-i-i-1000 (left,right) values (2107,1);
insert into Rel-i-i-1000 (left,right) values (2108,1);
insert into Rel-i-i-1000 (left,right) values (2109,1);
insert into Rel-i-i-1000 (left,right) values (2110,1);
insert into Rel-i-i-1000 (left,right) values (2111,1);
insert into Rel-i-i-1000 (left,right) values (2112,1);
insert into Rel-i-i-1000 (left,right) values (2113,1);
insert into Rel-i-i-1000 (left,right) values (2114,1);
insert into Rel-i-i-1000 (left,right) values (2115,1);
insert into Rel-i-i-1000 (left,right) values (2116,1);
insert into Rel-i-i-1000 (left,right) values (2117,1);
insert into Rel-i-i-1000 (left,right) values (2118,1);
insert into Rel-i-i-1000 (left,right) values (2119,1);
insert into Rel-i-i-1000 (left,right) values (2120,1);
insert into Rel-i-i-1000 (left,right) values (2121,1);
insert into Rel-i-i-1000 (left,right) values (2122,1);
insert into Rel-i-i-1000 (left,right) values (2123,1);
insert into Rel-i-i-1000 (left,right) values (2124,1);
insert into Rel-i-i-1000 (left,right) values (2125,1);
insert into Rel-i-i-1000 (left,right) values (2126,1);
insert into Rel-i-i-1000 (left,right) values (2127,1);
insert into Rel-i-i-1000 (left,right) values (2128,1);
insert into Rel-i-i-1000 (left,right) values (2129,1);
insert into Rel-i-i-1000 (left,right) values (2130,1);
insert into Rel-i-i-1000 (left,right) values (2131,1);
insert into Rel-i-i-1000 (left,right) values (2132,1);
insert into Rel-i-i-1000 (left,right) values (2133,1);
insert into Rel-i-i-1000 (left,right) values (2134,1);
insert into Rel-i-i-1000 (left,right) values (2135,1);
insert into Rel-i-i-1000 (left,right) values (2136,1);
insert into Rel-i-i-1000 (left,right) values (2137,1);
insert into Rel-i-i-1000 (left,right) values (2138,1);
insert into Rel-i-i-1000 (left,right) values (2139,1);
insert into Rel-i-i-1000 (left,right) values (2140,1);
insert into Rel-i-i-1000 (left,right) values (2141,1);
insert into Rel-i-i-1000 (left,right) values (2142,1);
insert into Rel-i-i-1000 (left,right) values (2143,1);
insert into Rel-i-i-1000 (left,right) values (2144,1);
insert into Rel-i-i-1000 (left,right) values (2145,1);
insert into Rel-i-i-1000 (left,right) values (2146,1);
insert into Rel-i-i-1000 (left,right) values (2147,1);
insert into Rel-i-i-1000 (left,right) values (2148,1);
insert into Rel-i-i-1000 (left,right) values (2149,1);
insert into Rel-i-i-1000 (left,right) values (2150,1);
insert into Rel-i-i-1000 (left,right) values (2151,1);
insert into Rel-i-i-1000 (left,right) values (2152,1);
insert into Rel-i-i-1000 (left,right) values (2153,1);
insert into Rel-i-i-1000 (left,right) values (2154,1);
insert into Rel-i-i-1000 (left,right) values (2155,1);
insert into Rel-i-i-1000 (left,right) values (2156,1);
insert into Rel-i-i-1000 (left,right) values (2157,1);
insert into Rel-i-i-1000 (left,right) values (2158,1);
insert into Rel-i-i-1000 (left,right) values (2159,1);
insert into Rel-i-i-1000 (left,right) values (2160,1);
insert into Rel-i-i-1000 (left,right) values (2161,1);
insert into Rel-i-i-1000 (left,right) values (2162,1);
insert into Rel-i-i-1000 (left,right) values (2163,1);
insert into Rel-i-i-1000 (left,right) values (2164,1);
insert into Rel-i-i-1000 (left,right) values (2165,1);
insert into Rel-i-i-1000 (left,right) values (2166,1);
insert into Rel-i-i-1000 (left,right) values (2167,1);
insert into Rel-i-i-1000 (left,right) values (2168,1);
insert into Rel-i-i-1000 (left,right) values (2169,1);
insert into Rel-i-i-1000 (left,right) values (2170,1);
insert into Rel-i-i-1000 (left,right) values (2171,1);
insert into Rel-i-i-1000 (left,right) values (2172,1);
insert into Rel-i-i-1000 (left,right) values (2173,1);
insert into Rel-i-i-1000 (left,right) values (2174,1);
insert into Rel-i-i-1000 (left,right) values (2175,1);
insert into Rel-i-i-1000 (left,right) values (2176,1);
insert into Rel-i-i-1000 (left,right) values (2177,1);
insert into Rel-i-i-1000 (left,right) values (2178,1);
insert into Rel-i-i-1000 (left,right) values (2179,1);
insert into Rel-i-i-1000 (left,right) values (2180,1);
insert into Rel-i-i-1000 (left,right) values (2181,1);
insert into Rel-i-i-1000 (left,right) values (2182,1);
insert into Rel-i-i-1000 (left,right) values (2183,1);
insert into Rel-i-i-1000 (left,right) values (2184,1);
insert into Rel-i-i-1000 (left,right) values (2185,1);
insert into Rel-i-i-1000 (left,right) values (2186,1);
insert into Rel-i-i-1000 (left,right) values (2187,1);
insert into Rel-i-i-1000 (left,right) values (2188,1);
insert into Rel-i-i-1000 (left,right) values (2189,1);
insert into Rel-i-i-1000 (left,right) values (2190,1);
insert into Rel-i-i-1000 (left,right) values (2191,1);
insert into Rel-i-i-1000 (left,right) values (2192,1);
insert into Rel-i-i-1000 (left,right) values (2193,1);
insert into Rel-i-i-1000 (left,right) values (2194,1);
insert into Rel-i-i-1000 (left,right) values (2195,1);
insert into Rel-i-i-1000 (left,right) values (2196,1);
insert into Rel-i-i-1000 (left,right) values (2197,1);
insert into Rel-i-i-1000 (left,right) values (2198,1);
insert into Rel-i-i-1000 (left,right) values (2199,1);
insert into Rel-i-i-1000 (left,right) values (2200,1);
insert into Rel-i-i-1000 (left,right) values (2201,1);
insert into Rel-i-i-1000 (left,right) values (2202,1);
insert into Rel-i-i-1000 (left,right) values (2203,1);
insert into Rel-i-i-1000 (left,right) values (2204,1);
insert into Rel-i-i-1000 (left,right) values (2205,1);
insert into Rel-i-i-1000 (left,right) values (2206,1);
insert into Rel-i-i-1000 (left,right) values (2207,1);
insert into Rel-i-i-1000 (left,right) values (2208,1);
insert into Rel-i-i-1000 (left,right) values (2209,1);
insert into Rel-i-i-1000 (left,right) values (2210,1);
insert into Rel-i-i-1000 (left,right) values (2211,1);
insert into Rel-i-i-1000 (left,right) values (2212,1);
insert into Rel-i-i-1000 (left,right) values (2213,1);
insert into Rel-i-i-1000 (left,right) values (2214,1);
insert into Rel-i-i-1000 (left,right) values (2215,1);
insert into Rel-i-i-1000 (left,right) values (2216,1);
insert into Rel-i-i-1000 (left,right) values (2217,1);
insert into Rel-i-i-1000 (left,right) values (2218,1);
insert into Rel-i-i-1000 (left,right) values (2219,1);
insert into Rel-i-i-1000 (left,right) values (2220,1);
insert into Rel-i-i-1000 (left,right) values (2221,1);
insert into Rel-i-i-1000 (left,right) values (2222,1);
insert into Rel-i-i-1000 (left,right) values (2223,1);
insert into Rel-i-i-1000 (left,right) values (2224,1);
insert into Rel-i-i-1000 (left,right) values (2225,1);
insert into Rel-i-i-1000 (left,right) values (2226,1);
insert into Rel-i-i-1000 (left,right) values (2227,1);
insert into Rel-i-i-1000 (left,right) values (2228,1);
insert into Rel-i-i-1000 (left,right) values (2229,1);
insert into Rel-i-i-1000 (left,right) values (2230,1);
insert into Rel-i-i-1000 (left,right) values (2231,1);
insert into Rel-i-i-1000 (left,right) values (2232,1);
insert into Rel-i-i-1000 (left,right) values (2233,1);
insert into Rel-i-i-1000 (left,right) values (2234,1);
insert into Rel-i-i-1000 (left,right) values (2235,1);
insert into Rel-i-i-1000 (left,right) values (2236,1);
insert into Rel-i-i-1000 (left,right) values (2237,1);
insert into Rel-i-i-1000 (left,right) values (2238,1);
insert into Rel-i-i-1000 (left,right) values (2239,1);
insert into Rel-i-i-1000 (left,right) values (2240,1);
insert into Rel-i-i-1000 (left,right) values (2241,1);
insert into Rel-i-i-1000 (left,right) values (2242,1);
insert into Rel-i-i-1000 (left,right) values (2243,1);
insert into Rel-i-i-1000 (left,right) values (2244,1);
insert into Rel-i-i-1000 (left,right) values (2245,1);
insert into Rel-i-i-1000 (left,right) values (2246,1);
insert into Rel-i-i-1000 (left,right) values (2247,1);
insert into Rel-i-i-1000 (left,right) values (2248,1);
insert into Rel-i-i-1000 (left,right) values (2249,1);
insert into Rel-i-i-1000 (left,right) values (2250,1);
insert into Rel-i-i-1000 (left,right) values (2251,1);
insert into Rel-i-i-1000 (left,right) values (2252,1);
insert into Rel-i-i-1000 (left,right) values (2253,1);
insert into Rel-i-i-1000 (left,right) values (2254,1);
insert into Rel-i-i-1000 (left,right) values (2255,1);
insert into Rel-i-i-1000 (left,right) values (2256,1);
insert into Rel-i-i-1000 (left,right) values (2257,1);
insert into Rel-i-i-1000 (left,right) values (2258,1);
insert into Rel-i-i-1000 (left,right) values (2259,1);
insert into Rel-i-i-1000 (left,right) values (2260,1);
insert into Rel-i-i-1000 (left,right) values (2261,1);
insert into Rel-i-i-1000 (left,right) values (2262,1);
insert into Rel-i-i-1000 (left,right) values (2263,1);
insert into Rel-i-i-1000 (left,right) values (2264,1);
insert into Rel-i-i-1000 (left,right) values (2265,1);
insert into Rel-i-i-1000 (left,right) values (2266,1);
insert into Rel-i-i-1000 (left,right) values (2267,1);
insert into Rel-i-i-1000 (left,right) values (2268,1);
insert into Rel-i-i-1000 (left,right) values (2269,1);
insert into Rel-i-i-1000 (left,right) values (2270,1);
insert into Rel-i-i-1000 (left,right) values (2271,1);
insert into Rel-i-i-1000 (left,right) values (2272,1);
insert into Rel-i-i-1000 (left,right) values (2273,1);
insert into Rel-i-i-1000 (left,right) values (2274,1);
insert into Rel-i-i-1000 (left,right) values (2275,1);
insert into Rel-i-i-1000 (left,right) values (2276,1);
insert into Rel-i-i-1000 (left,right) values (2277,1);
insert into Rel-i-i-1000 (left,right) values (2278,1);
insert into Rel-i-i-1000 (left,right) values (2279,1);
insert into Rel-i-i-1000 (left,right) values (2280,1);
insert into Rel-i-i-1000 (left,right) values (2281,1);
insert into Rel-i-i-1000 (left,right) values (2282,1);
insert into Rel-i-i-1000 (left,right) values (2283,1);
insert into Rel-i-i-1000 (left,right) values (2284,1);
insert into Rel-i-i-1000 (left,right) values (2285,1);
insert into Rel-i-i-1000 (left,right) values (2286,1);
insert into Rel-i-i-1000 (left,right) values (2287,1);
insert into Rel-i-i-1000 (left,right) values (2288,1);
insert into Rel-i-i-1000 (left,right) values (2289,1);
insert into Rel-i-i-1000 (left,right) values (2290,1);
insert into Rel-i-i-1000 (left,right) values (2291,1);
insert into Rel-i-i-1000 (left,right) values (2292,1);
insert into Rel-i-i-1000 (left,right) values (2293,1);
insert into Rel-i-i-1000 (left,right) values (2294,1);
insert into Rel-i-i-1000 (left,right) values (2295,1);
insert into Rel-i-i-1000 (left,right) values (2296,1);
insert into Rel-i-i-1000 (left,right) values (2297,1);
insert into Rel-i-i-1000 (left,right) values (2298,1);
insert into Rel-i-i-1000 (left,right) values (2299,1);
insert into Rel-i-i-1000 (left,right) values (2300,1);
insert into Rel-i-i-1000 (left,right) values (2301,1);
insert into Rel-i-i-1000 (left,right) values (2302,1);
insert into Rel-i-i-1000 (left,right) values (2303,1);
insert into Rel-i-i-1000 (left,right) values (2304,1);
insert into Rel-i-i-1000 (left,right) values (2305,1);
insert into Rel-i-i-1000 (left,right) values (2306,1);
insert into Rel-i-i-1000 (left,right) values (2307,1);
insert into Rel-i-i-1000 (left,right) values (2308,1);
insert into Rel-i-i-1000 (left,right) values (2309,1);
insert into Rel-i-i-1000 (left,right) values (2310,1);
insert into Rel-i-i-1000 (left,right) values (2311,1);
insert into Rel-i-i-1000 (left,right) values (2312,1);
insert into Rel-i-i-1000 (left,right) values (2313,1);
insert into Rel-i-i-1000 (left,right) values (2314,1);
insert into Rel-i-i-1000 (left,right) values (2315,1);
insert into Rel-i-i-1000 (left,right) values (2316,1);
insert into Rel-i-i-1000 (left,right) values (2317,1);
insert into Rel-i-i-1000 (left,right) values (2318,1);
insert into Rel-i-i-1000 (left,right) values (2319,1);
insert into Rel-i-i-1000 (left,right) values (2320,1);
insert into Rel-i-i-1000 (left,right) values (2321,1);
insert into Rel-i-i-1000 (left,right) values (2322,1);
insert into Rel-i-i-1000 (left,right) values (2323,1);
insert into Rel-i-i-1000 (left,right) values (2324,1);
insert into Rel-i-i-1000 (left,right) values (2325,1);
insert into Rel-i-i-1000 (left,right) values (2326,1);
insert into Rel-i-i-1000 (left,right) values (2327,1);
insert into Rel-i-i-1000 (left,right) values (2328,1);
insert into Rel-i-i-1000 (left,right) values (2329,1);
insert into Rel-i-i-1000 (left,right) values (2330,1);
insert into Rel-i-i-1000 (left,right) values (2331,1);
insert into Rel-i-i-1000 (left,right) values (2332,1);
insert into Rel-i-i-1000 (left,right) values (2333,1);
insert into Rel-i-i-1000 (left,right) values (2334,1);
insert into Rel-i-i-1000 (left,right) values (2335,1);
insert into Rel-i-i-1000 (left,right) values (2336,1);
insert into Rel-i-i-1000 (left,right) values (2337,1);
insert into Rel-i-i-1000 (left,right) values (2338,1);
insert into Rel-i-i-1000 (left,right) values (2339,1);
insert into Rel-i-i-1000 (left,right) values (2340,1);
insert into Rel-i-i-1000 (left,right) values (2341,1);
insert into Rel-i-i-1000 (left,right) values (2342,1);
insert into Rel-i-i-1000 (left,right) values (2343,1);
insert into Rel-i-i-1000 (left,right) values (2344,1);
insert into Rel-i-i-1000 (left,right) values (2345,1);
insert into Rel-i-i-1000 (left,right) values (2346,1);
insert into Rel-i-i-1000 (left,right) values (2347,1);
insert into Rel-i-i-1000 (left,right) values (2348,1);
insert into Rel-i-i-1000 (left,right) values (2349,1);
insert into Rel-i-i-1000 (left,right) values (2350,1);
insert into Rel-i-i-1000 (left,right) values (2351,1);
insert into Rel-i-i-1000 (left,right) values (2352,1);
insert into Rel-i-i-1000 (left,right) values (2353,1);
insert into Rel-i-i-1000 (left,right) values (2354,1);
insert into Rel-i-i-1000 (left,right) values (2355,1);
insert into Rel-i-i-1000 (left,right) values (2356,1);
insert into Rel-i-i-1000 (left,right) values (2357,1);
insert into Rel-i-i-1000 (left,right) values (2358,1);
insert into Rel-i-i-1000 (left,right) values (2359,1);
insert into Rel-i-i-1000 (left,right) values (2360,1);
insert into Rel-i-i-1000 (left,right) values (2361,1);
insert into Rel-i-i-1000 (left,right) values (2362,1);
